Algorithm	Rank	Accuracy	Non-word Length	Corpus
ConvNet (binary)	80	0.6413243408951563	8	Birbeck
ConvNet (binary)	90	0.6413243408951563	8	Birbeck
ConvNet (binary)	100	0.6413243408951563	8	Birbeck
ConvNet (binary)	1	0.4139414802065404	9	Birbeck
ConvNet (binary)	2	0.5755163511187608	9	Birbeck
ConvNet (binary)	3	0.6374784853700516	9	Birbeck
ConvNet (binary)	4	0.6660929432013769	9	Birbeck
ConvNet (binary)	5	0.6826592082616179	9	Birbeck
ConvNet (binary)	6	0.6925559380378657	9	Birbeck
ConvNet (binary)	7	0.6959982788296041	9	Birbeck
ConvNet (binary)	8	0.6975043029259896	9	Birbeck
ConvNet (binary)	9	0.6979345955249571	9	Birbeck
ConvNet (binary)	10	0.6985800344234079	9	Birbeck
ConvNet (binary)	20	0.6990103270223752	9	Birbeck
ConvNet (binary)	30	0.6990103270223752	9	Birbeck
ConvNet (binary)	40	0.6990103270223752	9	Birbeck
ConvNet (binary)	50	0.6990103270223752	9	Birbeck
ConvNet (binary)	60	0.6990103270223752	9	Birbeck
ConvNet (binary)	70	0.6990103270223752	9	Birbeck
ConvNet (binary)	80	0.6990103270223752	9	Birbeck
ConvNet (binary)	90	0.6990103270223752	9	Birbeck
ConvNet (binary)	100	0.6990103270223752	9	Birbeck
ConvNet (binary)	1	0.4395518499218343	10	Birbeck
ConvNet (binary)	2	0.6284523189161021	10	Birbeck
ConvNet (binary)	3	0.6881188118811881	10	Birbeck
ConvNet (binary)	4	0.7159979155810318	10	Birbeck
ConvNet (binary)	5	0.7324127149557061	10	Birbeck
ConvNet (binary)	6	0.7407503908285565	10	Birbeck
ConvNet (binary)	7	0.7441375716519021	10	Birbeck
ConvNet (binary)	8	0.7459614382490881	10	Birbeck
ConvNet (binary)	9	0.7475247524752475	10	Birbeck
ConvNet (binary)	10	0.7475247524752475	10	Birbeck
ConvNet (binary)	20	0.7496091714434602	10	Birbeck
ConvNet (binary)	30	0.7496091714434602	10	Birbeck
ConvNet (binary)	40	0.7496091714434602	10	Birbeck
ConvNet (binary)	50	0.7496091714434602	10	Birbeck
ConvNet (binary)	60	0.7496091714434602	10	Birbeck
ConvNet (binary)	70	0.7496091714434602	10	Birbeck
ConvNet (binary)	80	0.7496091714434602	10	Birbeck
ConvNet (binary)	90	0.7496091714434602	10	Birbeck
ConvNet (binary)	100	0.7496091714434602	10	Birbeck
ConvNet (binary)	1	0.4568173465637633	11	Birbeck
ConvNet (binary)	2	0.6876148474825432	11	Birbeck
ConvNet (binary)	3	0.7394340316060272	11	Birbeck
ConvNet (binary)	4	0.7636898199191474	11	Birbeck
ConvNet (binary)	5	0.7813303932377802	11	Birbeck
ConvNet (binary)	6	0.7875780962881294	11	Birbeck
ConvNet (binary)	7	0.7901506798970966	11	Birbeck
ConvNet (binary)	8	0.7905181918412348	11	Birbeck
ConvNet (binary)	9	0.7908857037853729	11	Birbeck
ConvNet (binary)	10	0.7916207276736494	11	Birbeck
ConvNet (binary)	20	0.7934582873943403	11	Birbeck
ConvNet (binary)	30	0.7934582873943403	11	Birbeck
ConvNet (binary)	40	0.7934582873943403	11	Birbeck
ConvNet (binary)	50	0.7934582873943403	11	Birbeck
ConvNet (binary)	60	0.7934582873943403	11	Birbeck
ConvNet (binary)	70	0.7934582873943403	11	Birbeck
ConvNet (binary)	80	0.7934582873943403	11	Birbeck
ConvNet (binary)	90	0.7934582873943403	11	Birbeck
ConvNet (binary)	100	0.7934582873943403	11	Birbeck
ConvNet (binary)	1	0.4863013698630137	12	Birbeck
ConvNet (binary)	2	0.7397260273972602	12	Birbeck
ConvNet (binary)	3	0.7958904109589041	12	Birbeck
ConvNet (binary)	4	0.8143835616438356	12	Birbeck
ConvNet (binary)	5	0.821917808219178	12	Birbeck
ConvNet (binary)	6	0.8294520547945206	12	Birbeck
ConvNet (binary)	7	0.8315068493150685	12	Birbeck
ConvNet (binary)	8	0.8321917808219178	12	Birbeck
ConvNet (binary)	9	0.8342465753424657	12	Birbeck
ConvNet (binary)	10	0.8342465753424657	12	Birbeck
ConvNet (binary)	20	0.8376712328767123	12	Birbeck
ConvNet (binary)	30	0.8376712328767123	12	Birbeck
ConvNet (binary)	40	0.8376712328767123	12	Birbeck
ConvNet (binary)	50	0.8376712328767123	12	Birbeck
ConvNet (binary)	60	0.8376712328767123	12	Birbeck
ConvNet (binary)	70	0.8376712328767123	12	Birbeck
ConvNet (binary)	80	0.8376712328767123	12	Birbeck
ConvNet (binary)	90	0.8376712328767123	12	Birbeck
ConvNet (binary)	100	0.8376712328767123	12	Birbeck
ConvNet (binary)	1	0.4845505617977528	13	Birbeck
ConvNet (binary)	2	0.7289325842696629	13	Birbeck
ConvNet (binary)	3	0.7626404494382022	13	Birbeck
ConvNet (binary)	4	0.7752808988764045	13	Birbeck
ConvNet (binary)	5	0.7851123595505618	13	Birbeck
ConvNet (binary)	6	0.7921348314606742	13	Birbeck
ConvNet (binary)	7	0.797752808988764	13	Birbeck
ConvNet (binary)	8	0.8005617977528091	13	Birbeck
ConvNet (binary)	9	0.8005617977528091	13	Birbeck
ConvNet (binary)	10	0.8033707865168539	13	Birbeck
ConvNet (binary)	20	0.8061797752808989	13	Birbeck
ConvNet (binary)	30	0.8061797752808989	13	Birbeck
ConvNet (binary)	40	0.8061797752808989	13	Birbeck
ConvNet (binary)	50	0.8061797752808989	13	Birbeck
ConvNet (binary)	60	0.8061797752808989	13	Birbeck
ConvNet (binary)	70	0.8061797752808989	13	Birbeck
ConvNet (binary)	80	0.8061797752808989	13	Birbeck
ConvNet (binary)	90	0.8061797752808989	13	Birbeck
ConvNet (binary)	100	0.8061797752808989	13	Birbeck
ConvNet (binary)	1	0.4495114006514658	14	Birbeck
ConvNet (binary)	2	0.7003257328990228	14	Birbeck
ConvNet (binary)	3	0.7361563517915309	14	Birbeck
ConvNet (binary)	4	0.7524429967426708	14	Birbeck
ConvNet (binary)	5	0.7654723127035831	14	Birbeck
ConvNet (binary)	6	0.7654723127035831	14	Birbeck
ConvNet (binary)	7	0.7654723127035831	14	Birbeck
ConvNet (binary)	8	0.7654723127035831	14	Birbeck
ConvNet (binary)	9	0.7654723127035831	14	Birbeck
ConvNet (binary)	10	0.7654723127035831	14	Birbeck
ConvNet (binary)	20	0.7687296416938111	14	Birbeck
ConvNet (binary)	30	0.7687296416938111	14	Birbeck
ConvNet (binary)	40	0.7687296416938111	14	Birbeck
ConvNet (binary)	50	0.7687296416938111	14	Birbeck
ConvNet (binary)	60	0.7687296416938111	14	Birbeck
ConvNet (binary)	70	0.7687296416938111	14	Birbeck
ConvNet (binary)	80	0.7687296416938111	14	Birbeck
ConvNet (binary)	90	0.7687296416938111	14	Birbeck
ConvNet (binary)	100	0.7687296416938111	14	Birbeck
ConvNet (binary)	1	0.5233644859813084	15	Birbeck
ConvNet (binary)	2	0.7850467289719626	15	Birbeck
ConvNet (binary)	3	0.8037383177570093	15	Birbeck
ConvNet (binary)	4	0.8598130841121495	15	Birbeck
ConvNet (binary)	5	0.8598130841121495	15	Birbeck
ConvNet (binary)	6	0.8598130841121495	15	Birbeck
ConvNet (binary)	7	0.8598130841121495	15	Birbeck
ConvNet (binary)	8	0.8598130841121495	15	Birbeck
ConvNet (binary)	9	0.8598130841121495	15	Birbeck
ConvNet (binary)	10	0.8598130841121495	15	Birbeck
ConvNet (binary)	20	0.8598130841121495	15	Birbeck
ConvNet (binary)	30	0.8598130841121495	15	Birbeck
ConvNet (binary)	40	0.8598130841121495	15	Birbeck
ConvNet (binary)	50	0.8598130841121495	15	Birbeck
ConvNet (binary)	60	0.8598130841121495	15	Birbeck
ConvNet (binary)	70	0.8598130841121495	15	Birbeck
ConvNet (binary)	80	0.8598130841121495	15	Birbeck
ConvNet (binary)	90	0.8598130841121495	15	Birbeck
ConvNet (binary)	100	0.8598130841121495	15	Birbeck
ConvNet (binary)	1	0.5	16	Birbeck
ConvNet (binary)	2	0.7058823529411765	16	Birbeck
ConvNet (binary)	3	0.7647058823529411	16	Birbeck
ConvNet (binary)	4	0.7647058823529411	16	Birbeck
ConvNet (binary)	5	0.7647058823529411	16	Birbeck
ConvNet (binary)	6	0.7647058823529411	16	Birbeck
ConvNet (binary)	7	0.7647058823529411	16	Birbeck
ConvNet (binary)	8	0.7647058823529411	16	Birbeck
ConvNet (binary)	9	0.7647058823529411	16	Birbeck
ConvNet (binary)	10	0.7647058823529411	16	Birbeck
ConvNet (binary)	20	0.7647058823529411	16	Birbeck
ConvNet (binary)	30	0.7647058823529411	16	Birbeck
ConvNet (binary)	40	0.7647058823529411	16	Birbeck
ConvNet (binary)	50	0.7647058823529411	16	Birbeck
ConvNet (binary)	60	0.7647058823529411	16	Birbeck
ConvNet (binary)	70	0.7647058823529411	16	Birbeck
ConvNet (binary)	80	0.7647058823529411	16	Birbeck
ConvNet (binary)	90	0.7647058823529411	16	Birbeck
ConvNet (binary)	100	0.7647058823529411	16	Birbeck
ConvNet (binary)	1	0.6	17	Birbeck
ConvNet (binary)	2	0.8	17	Birbeck
ConvNet (binary)	3	0.8	17	Birbeck
ConvNet (binary)	4	0.8	17	Birbeck
ConvNet (binary)	5	0.8	17	Birbeck
ConvNet (binary)	6	0.8	17	Birbeck
ConvNet (binary)	7	0.8	17	Birbeck
ConvNet (binary)	8	0.8	17	Birbeck
ConvNet (binary)	9	0.8	17	Birbeck
ConvNet (binary)	10	0.8	17	Birbeck
ConvNet (binary)	20	0.8	17	Birbeck
ConvNet (binary)	30	0.8	17	Birbeck
ConvNet (binary)	40	0.8	17	Birbeck
ConvNet (binary)	50	0.8	17	Birbeck
ConvNet (binary)	60	0.8	17	Birbeck
ConvNet (binary)	70	0.8	17	Birbeck
ConvNet (binary)	80	0.8	17	Birbeck
ConvNet (binary)	90	0.8	17	Birbeck
ConvNet (binary)	100	0.8	17	Birbeck
ConvNet (binary)	1	0.0	18	Birbeck
ConvNet (binary)	2	0.0	18	Birbeck
ConvNet (binary)	3	0.0	18	Birbeck
ConvNet (binary)	4	0.0	18	Birbeck
ConvNet (binary)	5	0.0	18	Birbeck
ConvNet (binary)	6	0.0	18	Birbeck
ConvNet (binary)	7	0.0	18	Birbeck
ConvNet (binary)	8	0.0	18	Birbeck
ConvNet (binary)	9	0.0	18	Birbeck
ConvNet (binary)	10	0.0	18	Birbeck
ConvNet (binary)	20	0.0	18	Birbeck
ConvNet (binary)	30	0.0	18	Birbeck
ConvNet (binary)	40	0.0	18	Birbeck
ConvNet (binary)	50	0.0	18	Birbeck
ConvNet (binary)	60	0.0	18	Birbeck
ConvNet (binary)	70	0.0	18	Birbeck
ConvNet (binary)	80	0.0	18	Birbeck
ConvNet (binary)	90	0.0	18	Birbeck
ConvNet (binary)	100	0.0	18	Birbeck
ConvNet (binary)	1	0.176171654432524	-1	Holbrook
ConvNet (binary)	2	0.26651609260304915	-1	Holbrook
ConvNet (binary)	3	0.3303218520609825	-1	Holbrook
ConvNet (binary)	4	0.37775268210050816	-1	Holbrook
ConvNet (binary)	5	0.4150197628458498	-1	Holbrook
ConvNet (binary)	6	0.44212309429700736	-1	Holbrook
ConvNet (binary)	7	0.4675324675324675	-1	Holbrook
ConvNet (binary)	8	0.489553924336533	-1	Holbrook
ConvNet (binary)	9	0.5132693393562959	-1	Holbrook
ConvNet (binary)	10	0.5324675324675324	-1	Holbrook
ConvNet (binary)	20	0.6352343308865048	-1	Holbrook
ConvNet (binary)	30	0.6453980801806889	-1	Holbrook
ConvNet (binary)	40	0.6459627329192547	-1	Holbrook
ConvNet (binary)	50	0.6459627329192547	-1	Holbrook
ConvNet (binary)	60	0.6459627329192547	-1	Holbrook
ConvNet (binary)	70	0.6459627329192547	-1	Holbrook
ConvNet (binary)	80	0.6459627329192547	-1	Holbrook
ConvNet (binary)	90	0.6465273856578204	-1	Holbrook
ConvNet (binary)	100	0.6465273856578204	-1	Holbrook
ConvNet (binary)	1	0.0	1	Holbrook
ConvNet (binary)	2	0.0	1	Holbrook
ConvNet (binary)	3	0.0	1	Holbrook
ConvNet (binary)	4	0.16666666666666666	1	Holbrook
ConvNet (binary)	5	0.3333333333333333	1	Holbrook
ConvNet (binary)	6	0.5	1	Holbrook
ConvNet (binary)	7	0.5	1	Holbrook
ConvNet (binary)	8	0.5	1	Holbrook
ConvNet (binary)	9	0.5	1	Holbrook
ConvNet (binary)	10	0.5	1	Holbrook
ConvNet (binary)	20	0.5	1	Holbrook
ConvNet (binary)	30	0.5	1	Holbrook
ConvNet (binary)	40	0.5	1	Holbrook
ConvNet (binary)	50	0.5	1	Holbrook
ConvNet (binary)	60	0.5	1	Holbrook
ConvNet (binary)	70	0.5	1	Holbrook
ConvNet (binary)	80	0.5	1	Holbrook
ConvNet (binary)	90	0.5	1	Holbrook
ConvNet (binary)	100	0.5	1	Holbrook
ConvNet (binary)	1	0.0	2	Holbrook
ConvNet (binary)	2	0.015873015873015872	2	Holbrook
ConvNet (binary)	3	0.047619047619047616	2	Holbrook
ConvNet (binary)	4	0.06349206349206349	2	Holbrook
ConvNet (binary)	5	0.1111111111111111	2	Holbrook
ConvNet (binary)	6	0.12698412698412698	2	Holbrook
ConvNet (binary)	7	0.12698412698412698	2	Holbrook
ConvNet (binary)	8	0.15873015873015872	2	Holbrook
ConvNet (binary)	9	0.2222222222222222	2	Holbrook
ConvNet (binary)	10	0.2380952380952381	2	Holbrook
ConvNet (binary)	20	0.5238095238095238	2	Holbrook
ConvNet (binary)	30	0.5396825396825397	2	Holbrook
ConvNet (binary)	40	0.5396825396825397	2	Holbrook
ConvNet (binary)	50	0.5396825396825397	2	Holbrook
ConvNet (binary)	60	0.5396825396825397	2	Holbrook
ConvNet (binary)	70	0.5396825396825397	2	Holbrook
ConvNet (binary)	80	0.5396825396825397	2	Holbrook
ConvNet (binary)	90	0.5396825396825397	2	Holbrook
ConvNet (binary)	100	0.5396825396825397	2	Holbrook
ConvNet (binary)	1	0.014563106796116504	3	Holbrook
ConvNet (binary)	2	0.04854368932038835	3	Holbrook
ConvNet (binary)	3	0.06310679611650485	3	Holbrook
ConvNet (binary)	4	0.1116504854368932	3	Holbrook
ConvNet (binary)	5	0.1407766990291262	3	Holbrook
ConvNet (binary)	6	0.17475728155339804	3	Holbrook
ConvNet (binary)	7	0.2184466019417476	3	Holbrook
ConvNet (binary)	8	0.25728155339805825	3	Holbrook
ConvNet (binary)	9	0.2961165048543689	3	Holbrook
ConvNet (binary)	10	0.33495145631067963	3	Holbrook
ConvNet (binary)	20	0.5631067961165048	3	Holbrook
ConvNet (binary)	30	0.6067961165048543	3	Holbrook
ConvNet (binary)	40	0.6067961165048543	3	Holbrook
ConvNet (binary)	50	0.6067961165048543	3	Holbrook
ConvNet (binary)	60	0.6067961165048543	3	Holbrook
ConvNet (binary)	70	0.6067961165048543	3	Holbrook
ConvNet (binary)	80	0.6067961165048543	3	Holbrook
ConvNet (binary)	90	0.6067961165048543	3	Holbrook
ConvNet (binary)	100	0.6067961165048543	3	Holbrook
ConvNet (binary)	1	0.03258145363408521	4	Holbrook
ConvNet (binary)	2	0.07017543859649122	4	Holbrook
ConvNet (binary)	3	0.11278195488721805	4	Holbrook
ConvNet (binary)	4	0.14786967418546365	4	Holbrook
ConvNet (binary)	5	0.18796992481203006	4	Holbrook
ConvNet (binary)	6	0.21804511278195488	4	Holbrook
ConvNet (binary)	7	0.2531328320802005	4	Holbrook
ConvNet (binary)	8	0.2807017543859649	4	Holbrook
ConvNet (binary)	9	0.3157894736842105	4	Holbrook
ConvNet (binary)	10	0.3483709273182957	4	Holbrook
ConvNet (binary)	20	0.5388471177944862	4	Holbrook
ConvNet (binary)	30	0.5463659147869674	4	Holbrook
ConvNet (binary)	40	0.5463659147869674	4	Holbrook
ConvNet (binary)	50	0.5463659147869674	4	Holbrook
ConvNet (binary)	60	0.5463659147869674	4	Holbrook
ConvNet (binary)	70	0.5463659147869674	4	Holbrook
ConvNet (binary)	80	0.5463659147869674	4	Holbrook
ConvNet (binary)	90	0.5463659147869674	4	Holbrook
ConvNet (binary)	100	0.5463659147869674	4	Holbrook
ConvNet (binary)	1	0.13008130081300814	5	Holbrook
ConvNet (binary)	2	0.21680216802168026	5	Holbrook
ConvNet (binary)	3	0.3008130081300813	5	Holbrook
ConvNet (binary)	4	0.3685636856368564	5	Holbrook
ConvNet (binary)	5	0.4119241192411924	5	Holbrook
ConvNet (binary)	6	0.4471544715447153	5	Holbrook
ConvNet (binary)	7	0.4769647696476965	5	Holbrook
ConvNet (binary)	8	0.4986449864498645	5	Holbrook
ConvNet (binary)	9	0.5230352303523035	5	Holbrook
ConvNet (binary)	10	0.5447154471544715	5	Holbrook
ConvNet (binary)	20	0.6205962059620597	5	Holbrook
ConvNet (binary)	30	0.6341463414634146	5	Holbrook
ConvNet (binary)	40	0.6368563685636857	5	Holbrook
ConvNet (binary)	50	0.6368563685636857	5	Holbrook
ConvNet (binary)	60	0.6368563685636857	5	Holbrook
ConvNet (binary)	70	0.6368563685636857	5	Holbrook
ConvNet (binary)	80	0.6368563685636857	5	Holbrook
ConvNet (binary)	90	0.6395663956639567	5	Holbrook
ConvNet (binary)	100	0.6395663956639567	5	Holbrook
ConvNet (binary)	1	0.21532846715328466	6	Holbrook
ConvNet (binary)	2	0.3722627737226277	6	Holbrook
ConvNet (binary)	3	0.4671532846715328	6	Holbrook
ConvNet (binary)	4	0.5328467153284672	6	Holbrook
ConvNet (binary)	5	0.5766423357664233	6	Holbrook
ConvNet (binary)	6	0.6131386861313869	6	Holbrook
ConvNet (binary)	7	0.635036496350365	6	Holbrook
ConvNet (binary)	8	0.6532846715328468	6	Holbrook
ConvNet (binary)	9	0.6715328467153284	6	Holbrook
ConvNet (binary)	10	0.6788321167883211	6	Holbrook
ConvNet (binary)	20	0.7189781021897809	6	Holbrook
ConvNet (binary)	30	0.7189781021897809	6	Holbrook
ConvNet (binary)	40	0.7189781021897809	6	Holbrook
ConvNet (binary)	50	0.7189781021897809	6	Holbrook
ConvNet (binary)	60	0.7189781021897809	6	Holbrook
ConvNet (binary)	70	0.7189781021897809	6	Holbrook
ConvNet (binary)	80	0.7189781021897809	6	Holbrook
ConvNet (binary)	90	0.7189781021897809	6	Holbrook
ConvNet (binary)	100	0.7189781021897809	6	Holbrook
ConvNet (binary)	1	0.32160804020100503	7	Holbrook
ConvNet (binary)	2	0.4371859296482412	7	Holbrook
ConvNet (binary)	3	0.5477386934673367	7	Holbrook
ConvNet (binary)	4	0.5829145728643216	7	Holbrook
ConvNet (binary)	5	0.6180904522613065	7	Holbrook
ConvNet (binary)	6	0.6331658291457286	7	Holbrook
ConvNet (binary)	7	0.6532663316582915	7	Holbrook
ConvNet (binary)	8	0.6733668341708543	7	Holbrook
ConvNet (binary)	9	0.6783919597989949	7	Holbrook
ConvNet (binary)	10	0.6884422110552764	7	Holbrook
ConvNet (binary)	20	0.6934673366834171	7	Holbrook
ConvNet (binary)	30	0.6934673366834171	7	Holbrook
ConvNet (binary)	40	0.6934673366834171	7	Holbrook
ConvNet (binary)	50	0.6934673366834171	7	Holbrook
ConvNet (binary)	60	0.6934673366834171	7	Holbrook
ConvNet (binary)	70	0.6934673366834171	7	Holbrook
ConvNet (binary)	80	0.6934673366834171	7	Holbrook
ConvNet (binary)	90	0.6934673366834171	7	Holbrook
ConvNet (binary)	100	0.6934673366834171	7	Holbrook
ConvNet (binary)	1	0.4615384615384616	8	Holbrook
ConvNet (binary)	2	0.6057692307692307	8	Holbrook
ConvNet (binary)	3	0.6730769230769231	8	Holbrook
ConvNet (binary)	4	0.7211538461538461	8	Holbrook
ConvNet (binary)	5	0.7211538461538461	8	Holbrook
ConvNet (binary)	6	0.7211538461538461	8	Holbrook
ConvNet (binary)	7	0.7211538461538461	8	Holbrook
ConvNet (binary)	8	0.7307692307692307	8	Holbrook
ConvNet (binary)	9	0.7403846153846154	8	Holbrook
ConvNet (binary)	10	0.7403846153846154	8	Holbrook
ConvNet (binary)	20	0.75	8	Holbrook
ConvNet (binary)	30	0.75	8	Holbrook
ConvNet (binary)	40	0.75	8	Holbrook
ConvNet (binary)	50	0.75	8	Holbrook
ConvNet (binary)	60	0.75	8	Holbrook
ConvNet (binary)	70	0.75	8	Holbrook
ConvNet (binary)	80	0.75	8	Holbrook
ConvNet (binary)	90	0.75	8	Holbrook
ConvNet (binary)	100	0.75	8	Holbrook
ConvNet (binary)	1	0.4556962025316456	9	Holbrook
ConvNet (binary)	2	0.6329113924050633	9	Holbrook
ConvNet (binary)	3	0.6582278481012658	9	Holbrook
ConvNet (binary)	4	0.6835443037974683	9	Holbrook
ConvNet (binary)	5	0.7215189873417721	9	Holbrook
ConvNet (binary)	6	0.7215189873417721	9	Holbrook
ConvNet (binary)	7	0.7341772151898734	9	Holbrook
ConvNet (binary)	8	0.7341772151898734	9	Holbrook
ConvNet (binary)	9	0.7341772151898734	9	Holbrook
ConvNet (binary)	10	0.7341772151898734	9	Holbrook
ConvNet (binary)	20	0.7341772151898734	9	Holbrook
ConvNet (binary)	30	0.7341772151898734	9	Holbrook
ConvNet (binary)	40	0.7341772151898734	9	Holbrook
ConvNet (binary)	50	0.7341772151898734	9	Holbrook
ConvNet (binary)	60	0.7341772151898734	9	Holbrook
ConvNet (binary)	70	0.7341772151898734	9	Holbrook
ConvNet (binary)	80	0.7341772151898734	9	Holbrook
ConvNet (binary)	90	0.7341772151898734	9	Holbrook
ConvNet (binary)	100	0.7341772151898734	9	Holbrook
ConvNet (binary)	1	0.6341463414634146	10	Holbrook
ConvNet (binary)	2	0.7804878048780488	10	Holbrook
ConvNet (binary)	3	0.8292682926829268	10	Holbrook
ConvNet (binary)	4	0.8536585365853658	10	Holbrook
ConvNet (binary)	5	0.8780487804878049	10	Holbrook
ConvNet (binary)	6	0.902439024390244	10	Holbrook
ConvNet (binary)	7	0.902439024390244	10	Holbrook
ConvNet (binary)	8	0.902439024390244	10	Holbrook
ConvNet (binary)	9	0.902439024390244	10	Holbrook
ConvNet (binary)	10	0.902439024390244	10	Holbrook
ConvNet (binary)	20	0.902439024390244	10	Holbrook
ConvNet (binary)	30	0.902439024390244	10	Holbrook
ConvNet (binary)	40	0.902439024390244	10	Holbrook
ConvNet (binary)	50	0.902439024390244	10	Holbrook
ConvNet (binary)	60	0.902439024390244	10	Holbrook
ConvNet (binary)	70	0.902439024390244	10	Holbrook
ConvNet (binary)	80	0.902439024390244	10	Holbrook
ConvNet (binary)	90	0.902439024390244	10	Holbrook
ConvNet (binary)	100	0.902439024390244	10	Holbrook
ConvNet (binary)	1	0.35294117647058826	11	Holbrook
ConvNet (binary)	2	0.5294117647058824	11	Holbrook
ConvNet (binary)	3	0.5882352941176471	11	Holbrook
ConvNet (binary)	4	0.5882352941176471	11	Holbrook
ConvNet (binary)	5	0.6470588235294118	11	Holbrook
ConvNet (binary)	6	0.6470588235294118	11	Holbrook
ConvNet (binary)	7	0.6470588235294118	11	Holbrook
ConvNet (binary)	8	0.6470588235294118	11	Holbrook
ConvNet (binary)	9	0.6470588235294118	11	Holbrook
ConvNet (binary)	10	0.6470588235294118	11	Holbrook
ConvNet (binary)	20	0.6470588235294118	11	Holbrook
ConvNet (binary)	30	0.6470588235294118	11	Holbrook
ConvNet (binary)	40	0.6470588235294118	11	Holbrook
ConvNet (binary)	50	0.6470588235294118	11	Holbrook
ConvNet (binary)	60	0.6470588235294118	11	Holbrook
ConvNet (binary)	70	0.6470588235294118	11	Holbrook
ConvNet (binary)	80	0.6470588235294118	11	Holbrook
ConvNet (binary)	90	0.6470588235294118	11	Holbrook
ConvNet (binary)	100	0.6470588235294118	11	Holbrook
ConvNet (binary)	1	0.5833333333333334	12	Holbrook
ConvNet (binary)	2	0.6666666666666666	12	Holbrook
ConvNet (binary)	3	0.6666666666666666	12	Holbrook
ConvNet (binary)	4	0.6666666666666666	12	Holbrook
ConvNet (binary)	5	0.6666666666666666	12	Holbrook
ConvNet (binary)	6	0.6666666666666666	12	Holbrook
ConvNet (binary)	7	0.6666666666666666	12	Holbrook
ConvNet (binary)	8	0.6666666666666666	12	Holbrook
ConvNet (binary)	9	0.6666666666666666	12	Holbrook
ConvNet (binary)	10	0.6666666666666666	12	Holbrook
ConvNet (binary)	20	0.6666666666666666	12	Holbrook
ConvNet (binary)	30	0.6666666666666666	12	Holbrook
ConvNet (binary)	40	0.6666666666666666	12	Holbrook
ConvNet (binary)	50	0.6666666666666666	12	Holbrook
ConvNet (binary)	60	0.6666666666666666	12	Holbrook
ConvNet (binary)	70	0.6666666666666666	12	Holbrook
ConvNet (binary)	80	0.6666666666666666	12	Holbrook
ConvNet (binary)	90	0.6666666666666666	12	Holbrook
ConvNet (binary)	100	0.6666666666666666	12	Holbrook
ConvNet (binary)	1	1.0	13	Holbrook
ConvNet (binary)	2	1.0	13	Holbrook
ConvNet (binary)	3	1.0	13	Holbrook
ConvNet (binary)	4	1.0	13	Holbrook
ConvNet (binary)	5	1.0	13	Holbrook
ConvNet (binary)	6	1.0	13	Holbrook
ConvNet (binary)	7	1.0	13	Holbrook
ConvNet (binary)	8	1.0	13	Holbrook
ConvNet (binary)	9	1.0	13	Holbrook
ConvNet (binary)	10	1.0	13	Holbrook
ConvNet (binary)	20	1.0	13	Holbrook
ConvNet (binary)	30	1.0	13	Holbrook
ConvNet (binary)	40	1.0	13	Holbrook
ConvNet (binary)	50	1.0	13	Holbrook
ConvNet (binary)	60	1.0	13	Holbrook
ConvNet (binary)	70	1.0	13	Holbrook
ConvNet (binary)	80	1.0	13	Holbrook
ConvNet (binary)	90	1.0	13	Holbrook
ConvNet (binary)	100	1.0	13	Holbrook
ConvNet (binary)	1	1.0	14	Holbrook
ConvNet (binary)	2	1.0	14	Holbrook
ConvNet (binary)	3	1.0	14	Holbrook
ConvNet (binary)	4	1.0	14	Holbrook
ConvNet (binary)	5	1.0	14	Holbrook
ConvNet (binary)	6	1.0	14	Holbrook
ConvNet (binary)	7	1.0	14	Holbrook
ConvNet (binary)	8	1.0	14	Holbrook
ConvNet (binary)	9	1.0	14	Holbrook
ConvNet (binary)	10	1.0	14	Holbrook
ConvNet (binary)	20	1.0	14	Holbrook
ConvNet (binary)	30	1.0	14	Holbrook
ConvNet (binary)	40	1.0	14	Holbrook
ConvNet (binary)	50	1.0	14	Holbrook
ConvNet (binary)	60	1.0	14	Holbrook
